,cog,year,Trimestre 1,Trimestre 2,Trimestre 3,Trimestre 4,De 10 à 14 ans,De 15 à 19 ans,De 20 à 24 ans,De 20 à 39 ans,De 25 à 29 ans,De 30 à 34 ans,De 35 à 39 ans,De 40 à 44 ans,De 40 à 59 ans,De 45 à 49 ans,De 50 à 54 ans,De 55 à 59 ans,De 5 à 9 ans,De 60 à 64 ans,De 60 à 74 ans,De 65 à 69 ans,De 70 à 74 ans,De 75 à 79 ans,De 80 à 84 ans,De 85 à 89 ans,De 90 à 94 ans,75 ans ou plus,95 ans ou plus,Moins de 20 ans,Moins de 5 ans,Total,Président du conseil régional,Positionnement parti,Parti politique,Chomage moyenne anneé,Age moyen,De 20 à 64 ans,65 ans et plus
110,11,2005,8.3,8.4,8.4,8.5,716260.0,749572.0,802800.0,3495447.0,859995.0,951627.0,881025.0,850293.0,3100720.0,783187.0,760285.0,706955.0,727184.0,453429.0,1179194.0,378563.0,347202.0,289081.0,224385.0,83207.0,58862.0,674668.0,19133.0,2992114.0,799098.0,11442143.0,,,,8.4,8.4,7049596.0,1400433.0
111,11,2006,8.4,8.1,8.1,7.5,710929.0,752080.0,819476.0,3508802.0,891438.0,924156.0,873732.0,853349.0,3133960.0,790532.0,746563.0,743516.0,744853.0,462115.0,1189412.0,380967.0,346330.0,295700.0,224781.0,101012.0,52374.0,691767.0,17900.0,3008457.0,800595.0,11532398.0,,,,8.025,8.025,7104877.0,1419064.0
112,11,2007,7.7,7.4,7.2,6.6,708750.0,752645.0,817026.0,3503295.0,900789.0,907373.0,878107.0,860848.0,3138930.0,794844.0,745573.0,737665.0,753892.0,505781.0,1224134.0,373408.0,344945.0,299689.0,225854.0,118869.0,47774.0,710530.0,18344.0,3021977.0,806690.0,11598866.0,,,,7.225,7.225,7148006.0,1428883.0
113,11,2008,6.3,6.4,6.4,6.5,708158.0,749542.0,813914.0,3499434.0,900911.0,891781.0,892828.0,859559.0,3132036.0,801262.0,741978.0,729237.0,760629.0,546917.0,1265663.0,377923.0,340823.0,303085.0,229099.0,133947.0,46199.0,732773.0,20443.0,3029354.0,811025.0,11659260.0,,,,6.4,6.4,7178387.0,1451519.0
114,11,2009,7.1,7.6,7.8,8.2,714579.0,742109.0,823614.0,3503403.0,899366.0,879819.0,900604.0,855884.0,3130128.0,813132.0,744930.0,716182.0,766882.0,581834.0,1306358.0,385000.0,339524.0,304962.0,231618.0,145003.0,43479.0,746088.0,21026.0,3042263.0,818693.0,11728240.0,,,,7.675,7.675,7215365.0,1470612.0
115,11,2010,8.0,7.9,7.9,8.0,721069.0,738317.0,827495.0,3502425.0,897701.0,873135.0,904094.0,846797.0,3125251.0,823241.0,748777.0,706436.0,770728.0,611540.0,1341662.0,392905.0,337217.0,306634.0,233662.0,153675.0,44101.0,760751.0,22679.0,3056145.0,826031.0,11786234.0,,,,7.95,7.95,7239216.0,1490873.0
116,11,2011,7.8,7.8,7.9,8.0,731567.0,734838.0,827374.0,3493039.0,888657.0,881494.0,895514.0,847519.0,3131223.0,829582.0,758135.0,695987.0,770239.0,642854.0,1383699.0,401746.0,339099.0,303486.0,238570.0,156079.0,55085.0,773873.0,20653.0,3071017.0,834373.0,11852851.0,,,,7.875,7.875,7267116.0,1514718.0
117,11,2012,8.1,8.2,8.3,8.5,740921.0,724730.0,827804.0,3479822.0,884194.0,888573.0,879251.0,851161.0,3146380.0,835343.0,763438.0,696438.0,780370.0,639208.0,1412777.0,441365.0,332204.0,302244.0,240497.0,155034.0,62195.0,778287.0,18317.0,3081236.0,835215.0,11898502.0,,,,8.274999999999999,8.274999999999999,7265410.0,1551856.0
118,11,2013,8.7,8.8,8.7,8.7,750441.0,721270.0,824570.0,3463237.0,880434.0,891122.0,867111.0,864448.0,3164711.0,832914.0,772410.0,694939.0,786985.0,636426.0,1450189.0,477438.0,336325.0,299003.0,246370.0,156779.0,68929.0,788318.0,17237.0,3093352.0,834656.0,11959807.0,,,,8.725,8.725,7264374.0,1602081.0
119,11,2014,8.7,8.7,8.8,9.0,755229.0,725076.0,813552.0,3446573.0,887970.0,888165.0,856886.0,874132.0,3191424.0,829214.0,785328.0,702750.0,795797.0,630431.0,1484573.0,511247.0,342895.0,298939.0,248564.0,158947.0,74417.0,797612.0,16745.0,3107383.0,831281.0,12027565.0,,,,8.8,8.8,7268428.0,1651754.0
120,11,2015,8.8,9.0,8.9,8.8,764320.0,729934.0,801071.0,3433558.0,889365.0,889335.0,853787.0,873924.0,3199824.0,823259.0,793322.0,709319.0,804510.0,624646.0,1514801.0,537948.0,352207.0,298402.0,249034.0,161533.0,79645.0,806469.0,17855.0,3127492.0,828728.0,12082144.0,,,,8.875,8.875,7258028.0,1696624.0
121,11,2016,8.8,8.6,8.5,8.7,761566.0,741164.0,792903.0,3425345.0,892774.0,879093.0,860575.0,864303.0,3200438.0,821073.0,797731.0,717331.0,810133.0,620541.0,1547105.0,565391.0,361173.0,298988.0,246919.0,164712.0,79911.0,811756.0,21226.0,3132488.0,819625.0,12117132.0,,,,8.649999999999999,8.649999999999999,7246324.0,1738320.0
122,11,2017,8.3,8.2,8.3,7.8,770224.0,750256.0,789161.0,3428805.0,891994.0,880516.0,867134.0,851796.0,3202825.0,826175.0,802475.0,722379.0,807759.0,621797.0,1578021.0,561298.0,394926.0,294597.0,248241.0,168786.0,82878.0,819200.0,24698.0,3146029.0,817790.0,12174880.0,,,,8.15,8.15,7253427.0,1775424.0
123,11,2018,8.1,8.0,7.8,7.7,776208.0,760061.0,783901.0,3429591.0,895260.0,881531.0,868899.0,838659.0,3201501.0,834772.0,799609.0,728461.0,809447.0,620540.0,1601718.0,555548.0,425630.0,296763.0,245712.0,172353.0,83404.0,824999.0,26767.0,3155638.0,809922.0,12213447.0,,,,7.9,7.9,7251632.0,1806177.0
124,11,2019,7.6,7.4,7.4,7.2,784811.0,761092.0,758097.0,3401028.0,876115.0,894296.0,872520.0,833752.0,3217757.0,845648.0,794658.0,743699.0,813100.0,634705.0,1643374.0,553294.0,455375.0,303146.0,246118.0,174413.0,84370.0,836149.0,28102.0,3164236.0,805233.0,12262544.0,,,,7.3999999999999995,7.3999999999999995,7253490.0,1844818.0
125,11,2020,7.0,6.3,8.3,7.7,786999.0,768762.0,773066.0,3397736.0,860952.0,895501.0,868217.0,825883.0,3210554.0,843672.0,788105.0,752894.0,806991.0,640680.0,1671721.0,550046.0,480995.0,310337.0,248011.0,178514.0,87482.0,854115.0,29771.0,3137668.0,774916.0,12271794.0,,,,7.325,7.325,7248970.0,1885156.0
126,11,2021,7.8,7.6,7.6,7.1,797901.0,771204.0,804102.0,3419810.0,850692.0,900592.0,864424.0,835813.0,3218103.0,836796.0,789204.0,756290.0,800186.0,649123.0,1699019.0,545478.0,504418.0,316801.0,248144.0,176259.0,89850.0,862662.0,31608.0,3117685.0,748394.0,12317279.0,valérie pécresse,Droite,LR-SL,7.525,7.525,7287036.0,1912558.0
127,11,2022,7.1,7.0,6.9,6.8,801089.0,779479.0,832574.0,3458335.0,853658.0,902348.0,869755.0,848505.0,3228507.0,825866.0,791118.0,763018.0,783391.0,651927.0,1702309.0,547538.0,502844.0,347079.0,242624.0,176686.0,92321.0,892176.0,33466.0,3099637.0,735678.0,12380964.0,valérie pécresse,Droite,LR-SL,6.95,6.95,7338769.0,1942558.0
128,11,2023,6.7,6.8,7.0,7.1,803509.0,785662.0,843880.0,3472109.0,854258.0,902531.0,871440.0,852374.0,3229409.0,814298.0,802326.0,760411.0,760931.0,659026.0,1705064.0,547042.0,498996.0,375049.0,244858.0,175534.0,94812.0,924874.0,34621.0,3075903.0,725801.0,12407359.0,valérie pécresse,Droite,LR-SL,6.9,6.9,7360544.0,1970912.0
129,11,2024,7.1,6.9,7.0,,802966.0,794937.0,842743.0,3484517.0,867450.0,894666.0,879658.0,851765.0,3221289.0,807434.0,807814.0,754276.0,741553.0,668870.0,1712242.0,550986.0,492386.0,400756.0,249055.0,177266.0,96743.0,960386.0,36566.0,3051917.0,712461.0,12430351.0,valérie pécresse,Droite,LR-SL,7.0,7.0,7374676.0,2003758.0
130,24,1982,5.7,5.7,5.9,6.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,5.825,5.825,0.0,0.0
131,24,1983,6.0,6.0,6.3,6.7,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,6.25,6.25,0.0,0.0
132,24,1984,7.1,7.4,7.7,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.55,7.55,0.0,0.0
133,24,1985,8.0,8.0,8.1,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.025,8.025,0.0,0.0
134,24,1986,8.1,8.2,8.1,8.3,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.175,8.175,0.0,0.0
135,24,1987,8.4,8.4,8.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.25,8.25,0.0,0.0
136,24,1988,7.9,7.7,7.6,7.4,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.65,7.65,0.0,0.0
137,24,1989,7.2,7.0,6.8,6.8,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,6.95,6.95,0.0,0.0
138,24,1990,6.6,6.4,6.4,6.4,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,6.449999999999999,6.449999999999999,0.0,0.0
139,24,1991,6.4,6.5,6.8,7.0,,,,686118.0,,,,,542920.0,,,,,,318963.0,,,,,,,184757.0,,0.0,,2381407.0,,,,6.675,6.675,0.0,0.0
140,24,1992,7.3,7.5,7.6,7.8,,,,686977.0,,,,,552720.0,,,,,,331409.0,,,,,,,180190.0,,0.0,,2393043.0,,,,7.55,7.55,0.0,0.0
141,24,1993,8.1,8.4,8.7,9.0,,,,687166.0,,,,,563195.0,,,,,,343178.0,,,,,,,176459.0,,0.0,,2403487.0,,,,8.55,8.55,0.0,0.0
142,24,1994,9.2,9.2,9.2,8.9,,,,686706.0,,,,,572863.0,,,,,,352163.0,,,,,,,173532.0,,0.0,,2410394.0,,,,9.125,9.125,0.0,0.0
143,24,1995,8.6,8.3,8.1,8.3,,,,682457.0,,,,,582591.0,,,,,,360623.0,,,,,,,172487.0,,0.0,,2418315.0,,,,8.325,8.325,0.0,0.0
144,24,1996,8.6,8.8,9.0,9.1,,,,675511.0,,,,,592824.0,,,,,,358610.0,,,,,,,179764.0,,0.0,,2424326.0,,,,8.875,8.875,0.0,0.0
145,24,1997,9.2,9.1,8.9,8.7,,,,668382.0,,,,,603618.0,,,,,,356918.0,,,,,,,186694.0,,0.0,,2432034.0,,,,8.974999999999998,8.974999999999998,0.0,0.0
146,24,1998,8.5,8.4,8.3,8.3,,,,661759.0,,,,,614529.0,,,,,,355350.0,,,,,,,192470.0,,0.0,,2438205.0,,,,8.375,8.375,0.0,0.0
147,24,1999,8.3,8.3,7.9,7.5,159117.0,160287.0,141986.0,654052.0,167142.0,170392.0,174532.0,176918.0,623671.0,178658.0,155661.0,112434.0,150331.0,120912.0,353191.0,121757.0,110522.0,90671.0,43557.0,41870.0,17199.0,197755.0,4458.0,611626.0,141891.0,2440295.0,,,,8.0,8.0,1398635.0,430034.0
148,24,2000,7.1,6.7,6.5,6.2,159483.0,160294.0,139400.0,647088.0,163959.0,169294.0,174435.0,177104.0,635580.0,177733.0,166749.0,113994.0,148374.0,118936.0,352400.0,122377.0,111087.0,97457.0,40877.0,42424.0,17711.0,203182.0,4713.0,611871.0,143720.0,2450121.0,,,,6.625,6.625,1401604.0,436646.0
149,24,2001,6.0,5.9,5.9,6.1,159895.0,159080.0,140514.0,642433.0,158743.0,169017.0,174159.0,176825.0,648636.0,176249.0,177836.0,117726.0,146896.0,116334.0,349728.0,121105.0,112289.0,96967.0,49876.0,39001.0,18294.0,209075.0,4937.0,611906.0,146035.0,2461778.0,,,,5.975,5.975,1407403.0,442469.0
150,24,2002,6.1,6.2,6.3,6.4,159253.0,158059.0,144145.0,639213.0,151317.0,169222.0,174529.0,176337.0,662333.0,176219.0,179066.0,130711.0,145622.0,112811.0,345707.0,120073.0,112823.0,96844.0,59312.0,35002.0,18737.0,214899.0,5004.0,610826.0,147892.0,2472978.0,,,,6.25,6.25,1414357.0,447795.0
151,24,2003,6.7,6.9,6.9,7.4,157870.0,157132.0,146800.0,636571.0,144760.0,170260.0,174751.0,175281.0,673633.0,175556.0,178966.0,143830.0,145721.0,111813.0,344023.0,118011.0,114199.0,97231.0,66961.0,31585.0,19375.0,220235.0,5083.0,609826.0,149103.0,2484288.0,,,,6.975,6.975,1422017.0,452445.0
152,24,2004,7.6,7.4,7.5,7.6,154570.0,158769.0,148040.0,630863.0,138833.0,170294.0,173696.0,175744.0,683741.0,175500.0,177121.0,155376.0,147918.0,112647.0,343506.0,116978.0,113881.0,98150.0,73310.0,28793.0,19587.0,225070.0,5230.0,611099.0,149842.0,2494279.0,,,,7.525,7.525,1427251.0,455929.0
153,24,2005,7.4,7.5,7.7,7.8,152280.0,159601.0,149167.0,625734.0,136345.0,167495.0,172727.0,175636.0,693564.0,175603.0,175887.0,166438.0,149878.0,114149.0,344110.0,115237.0,114724.0,98993.0,79145.0,27741.0,20353.0,231732.0,5500.0,612106.0,150347.0,2507246.0,,,,7.6000000000000005,7.6000000000000005,1433447.0,461693.0
154,24,2006,7.8,7.6,7.6,7.1,150596.0,161269.0,146248.0,621338.0,139306.0,162973.0,172811.0,175180.0,703346.0,175681.0,175056.0,177429.0,151321.0,117133.0,343532.0,112746.0,113653.0,100147.0,78453.0,34459.0,18619.0,237622.0,5944.0,613729.0,150543.0,2519567.0,,,,7.525,7.525,1441817.0,464021.0
155,24,2007,7.1,6.7,6.6,6.3,149002.0,158708.0,145212.0,618194.0,142268.0,156819.0,173895.0,175871.0,703135.0,174762.0,174436.0,178066.0,152768.0,129919.0,351462.0,109254.0,112289.0,100450.0,78335.0,40647.0,16588.0,242281.0,6261.0,611847.0,151369.0,2526919.0,,,,6.675,6.675,1451248.0,463824.0
156,24,2008,5.9,6.1,6.3,6.7,148122.0,155274.0,144372.0,612741.0,143437.0,150436.0,174496.0,176153.0,701550.0,173857.0,173298.0,178242.0,154784.0,142126.0,360106.0,107837.0,110143.0,101367.0,79247.0,46074.0,15197.0,248383.0,6498.0,608808.0,150628.0,2531588.0,,,,6.25,6.25,1456417.0,466363.0
157,24,2009,7.5,8.1,8.0,8.5,150287.0,152240.0,144132.0,606762.0,143049.0,144702.0,174879.0,174805.0,698131.0,174212.0,173051.0,176063.0,155827.0,153335.0,371274.0,108583.0,109356.0,100892.0,80348.0,50511.0,13997.0,252541.0,6793.0,609882.0,151528.0,2538590.0,,,,8.025,8.025,1458228.0,470480.0
158,24,2010,8.3,8.3,8.3,8.2,152659.0,151606.0,141980.0,598568.0,142549.0,141626.0,172413.0,174132.0,697229.0,174299.0,174095.0,174703.0,157177.0,164430.0,381820.0,109481.0,107909.0,101955.0,80424.0,54091.0,13802.0,257189.0,6917.0,613259.0,151817.0,2548065.0,,,,8.275,8.275,1460227.0,474579.0
159,24,2011,8.1,8.0,8.2,8.4,155156.0,150020.0,140469.0,592449.0,141203.0,143242.0,167535.0,174391.0,695479.0,174532.0,173679.0,172877.0,156733.0,174615.0,392862.0,112805.0,105442.0,100955.0,81665.0,54502.0,17614.0,261416.0,6680.0,614629.0,152720.0,2556835.0,,,,8.175,8.175,1462543.0,479663.0
160,24,2012,8.5,8.8,8.9,9.3,157115.0,147156.0,138401.0,585790.0,141059.0,145798.0,160532.0,174795.0,695537.0,175194.0,172731.0,172817.0,157181.0,175420.0,403526.0,125545.0,102561.0,100394.0,82576.0,54755.0,21400.0,265358.0,6233.0,613375.0,151923.0,2563586.0,,,,8.875,8.875,1456747.0,493464.0
161,24,2013,9.5,9.6,9.5,9.4,159329.0,146012.0,137163.0,577670.0,137941.0,147563.0,155003.0,176066.0,695917.0,176055.0,172021.0,171775.0,157729.0,175390.0,414502.0,137763.0,101349.0,99143.0,83568.0,54967.0,24185.0,267649.0,5786.0,614810.0,151740.0,2570548.0,,,,9.5,9.5,1448977.0,506761.0
162,24,2014,9.4,9.5,9.6,9.8,160756.0,147289.0,133886.0,570490.0,138772.0,147469.0,150363.0,176564.0,695726.0,175418.0,172419.0,171325.0,159207.0,173834.0,423335.0,147869.0,101632.0,98975.0,83852.0,56234.0,26032.0,270590.0,5497.0,617294.0,150042.0,2577435.0,,,,9.575,9.575,1440050.0,520091.0
163,24,2015,9.6,9.8,9.7,9.6,161257.0,150239.0,130771.0,561676.0,137376.0,147209.0,146320.0,174287.0,693030.0,174883.0,172684.0,171176.0,158992.0,171461.0,432290.0,158548.0,102281.0,97341.0,85279.0,57105.0,28332.0,273701.0,5644.0,617895.0,147407.0,2578592.0,,,,9.674999999999999,9.674999999999999,1426167.0,534530.0
164,24,2016,9.7,9.6,9.4,9.5,160626.0,151256.0,127623.0,556564.0,136608.0,145225.0,147108.0,169759.0,687913.0,174115.0,173249.0,170790.0,159728.0,169635.0,443689.0,168705.0,105349.0,95497.0,84507.0,58329.0,28668.0,274092.0,7091.0,615608.0,143998.0,2577866.0,,,,9.549999999999999,9.549999999999999,1414112.0,548146.0
165,24,2017,9.1,9.0,8.9,8.4,160647.0,152787.0,124969.0,553758.0,134885.0,144457.0,149447.0,162409.0,680452.0,174282.0,173410.0,170351.0,158504.0,168252.0,454480.0,168789.0,117439.0,91685.0,84499.0,59625.0,29589.0,274039.0,8641.0,613523.0,141585.0,2576252.0,,,,8.85,8.85,1402462.0,560267.0
166,24,2018,8.7,8.5,8.5,8.3,160571.0,153176.0,123941.0,551254.0,132783.0,143346.0,151184.0,155804.0,674367.0,175618.0,173715.0,169230.0,157618.0,167479.0,464828.0,168331.0,129018.0,90325.0,83337.0,60239.0,29422.0,272649.0,9326.0,609755.0,138390.0,2572853.0,,,,8.5,8.5,1393100.0,569998.0
167,24,2019,8.3,8.1,8.0,7.8,160863.0,157045.0,127601.0,550353.0,128264.0,143417.0,151071.0,150452.0,668241.0,175403.0,173093.0,169293.0,155627.0,167027.0,472030.0,166046.0,138957.0,91148.0,82966.0,60402.0,29804.0,273972.0,9652.0,608584.0,135049.0,2573180.0,,,,8.049999999999999,8.049999999999999,1385621.0,578975.0
168,24,2020,7.4,6.9,8.2,7.2,161371.0,156261.0,129247.0,550287.0,126891.0,142614.0,151535.0,148424.0,663705.0,172952.0,172511.0,169818.0,154307.0,167032.0,480322.0,164189.0,149101.0,92314.0,81873.0,61414.0,30377.0,276089.0,10111.0,604460.0,132521.0,2574863.0,,,,7.425,7.425,1381024.0,589379.0
169,24,2021,7.4,7.2,7.2,6.7,161969.0,155242.0,131178.0,550509.0,126394.0,142410.0,150527.0,149200.0,660584.0,168555.0,172632.0,170197.0,151099.0,166375.0,486627.0,162180.0,158072.0,95444.0,79083.0,61044.0,30742.0,276663.0,10350.0,598920.0,130610.0,2573303.0,françois bonneau,Gauche,PS,7.125,7.125,1377468.0,596915.0
170,24,2022,6.8,6.9,6.7,6.6,162040.0,155539.0,132329.0,552175.0,126512.0,143017.0,150317.0,153142.0,661540.0,162432.0,174065.0,171901.0,149846.0,166329.0,486701.0,162141.0,158231.0,105943.0,76732.0,60240.0,30827.0,284171.0,10429.0,597010.0,129585.0,2581597.0,françois bonneau,Gauche,PS,6.75,6.75,1380044.0,604543.0
171,24,2023,6.6,6.8,6.9,7.0,161848.0,156523.0,132973.0,552239.0,127747.0,141807.0,149712.0,155107.0,659325.0,156663.0,174927.0,172628.0,146781.0,166014.0,484535.0,160630.0,157891.0,116027.0,75576.0,59382.0,31234.0,292332.0,10113.0,593285.0,128133.0,2581716.0,françois bonneau,Gauche,PS,6.824999999999999,6.824999999999999,1377578.0,610853.0
172,24,2024,7.0,6.9,7.0,,160573.0,158366.0,133011.0,553219.0,129737.0,139404.0,151067.0,155498.0,654742.0,152024.0,175013.0,172207.0,144989.0,166590.0,482693.0,160461.0,155642.0,125094.0,76478.0,58799.0,31403.0,301978.0,10204.0,589383.0,125455.0,2582015.0,françois bonneau,Gauche,PS,6.966666666666666,6.966666666666666,1374551.0,618081.0
173,27,1982,6.4,6.5,6.6,6.7,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,6.55,6.55,0.0,0.0
174,27,1983,6.8,6.8,7.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,6.9750000000000005,6.9750000000000005,0.0,0.0
175,27,1984,7.8,8.2,8.4,8.6,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.25,8.25,0.0,0.0
176,27,1985,8.6,8.4,8.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.4,8.4,0.0,0.0
177,27,1986,8.2,8.3,8.4,8.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.35,8.35,0.0,0.0
178,27,1987,8.6,8.7,8.7,8.7,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.674999999999999,8.674999999999999,0.0,0.0
179,27,1988,8.6,8.3,8.2,7.8,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.225,8.225,0.0,0.0
180,27,1989,7.5,7.3,7.0,6.9,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.175000000000001,7.175000000000001,0.0,0.0
181,27,1990,6.8,6.6,6.6,6.6,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,6.65,6.65,0.0,0.0
182,27,1991,6.6,6.8,6.9,7.1,,,,778460.0,,,,,621675.0,,,,,,364363.0,,,,,,,201847.0,,0.0,,2710540.0,,,,6.85,6.85,0.0,0.0
183,27,1992,7.4,7.6,7.8,8.0,,,,777094.0,,,,,630510.0,,,,,,378394.0,,,,,,,196022.0,,0.0,,2715591.0,,,,7.7,7.7,0.0,0.0
184,27,1993,8.2,8.5,8.8,9.1,,,,775703.0,,,,,639534.0,,,,,,391235.0,,,,,,,191112.0,,0.0,,2720016.0,,,,8.65,8.65,0.0,0.0
185,27,1994,9.2,9.3,9.1,8.8,,,,773582.0,,,,,649239.0,,,,,,401172.0,,,,,,,187234.0,,0.0,,2722947.0,,,,9.100000000000001,9.100000000000001,0.0,0.0
186,27,1995,8.6,8.3,8.1,8.3,,,,767783.0,,,,,659494.0,,,,,,409610.0,,,,,,,186201.0,,0.0,,2727049.0,,,,8.325,8.325,0.0,0.0
187,27,1996,8.5,8.7,8.8,8.9,,,,758886.0,,,,,669778.0,,,,,,406725.0,,,,,,,194125.0,,0.0,,2728671.0,,,,8.725,8.725,0.0,0.0
188,27,1997,9.0,9.0,8.9,8.8,,,,748846.0,,,,,679784.0,,,,,,403775.0,,,,,,,201300.0,,0.0,,2729120.0,,,,8.925,8.925,0.0,0.0
189,27,1998,8.5,8.3,8.3,8.3,,,,740012.0,,,,,690298.0,,,,,,400723.0,,,,,,,208123.0,,0.0,,2729147.0,,,,8.350000000000001,8.350000000000001,0.0,0.0
190,27,1999,8.4,8.3,8.0,7.5,178371.0,183948.0,163364.0,730445.0,185305.0,189101.0,192675.0,195356.0,699026.0,199430.0,175582.0,128658.0,166516.0,135701.0,398342.0,138193.0,124448.0,100615.0,47800.0,44015.0,17451.0,214532.0,4651.0,685741.0,156906.0,2728086.0,,,,8.05,8.05,1565172.0,477173.0
191,27,2000,7.1,6.8,6.6,6.1,178305.0,182921.0,160518.0,722201.0,181260.0,187517.0,192906.0,195099.0,710889.0,198031.0,187888.0,129871.0,163232.0,134674.0,397804.0,137647.0,125483.0,107858.0,44481.0,44853.0,18157.0,220224.0,4875.0,683212.0,158754.0,2734330.0,,,,6.65,6.65,1567764.0,483354.0
192,27,2001,5.9,5.8,6.0,6.2,177409.0,180232.0,162295.0,716667.0,174956.0,186503.0,192913.0,194957.0,724210.0,195954.0,199636.0,133663.0,161618.0,132745.0,394768.0,135233.0,126790.0,107745.0,53994.0,41137.0,18888.0,226887.0,5123.0,679814.0,160555.0,2742346.0,,,,5.975,5.975,1573622.0,488910.0
193,27,2002,6.4,6.4,6.4,6.6,175668.0,178234.0,165546.0,711320.0,167128.0,185935.0,192711.0,194759.0,739652.0,195426.0,201299.0,148168.0,160596.0,128619.0,389397.0,133581.0,127197.0,108009.0,64202.0,36938.0,19365.0,233835.0,5321.0,675688.0,161190.0,2749892.0,,,,6.450000000000001,6.450000000000001,1579591.0,494613.0
194,27,2003,6.9,7.1,7.0,7.5,173420.0,176615.0,167425.0,706571.0,160769.0,186323.0,192054.0,193386.0,750937.0,194736.0,200795.0,162020.0,160381.0,127808.0,386958.0,131148.0,128002.0,108224.0,73242.0,33169.0,20175.0,240392.0,5582.0,671881.0,161465.0,2756739.0,,,,7.125,7.125,1585316.0,499542.0
195,27,2004,7.6,7.4,7.5,7.5,169927.0,177522.0,167687.0,698182.0,154687.0,185065.0,190743.0,193808.0,762494.0,194304.0,198881.0,175501.0,161901.0,127754.0,385540.0,130241.0,127545.0,109160.0,80173.0,30610.0,20580.0,246171.0,5648.0,670547.0,161197.0,2762934.0,,,,7.5,7.5,1588430.0,503957.0
196,27,2005,7.4,7.6,7.8,7.9,166231.0,178005.0,167963.0,690591.0,151958.0,181436.0,189234.0,194034.0,772870.0,193955.0,197193.0,187688.0,163850.0,128941.0,385658.0,129504.0,127213.0,110478.0,86510.0,29149.0,21557.0,253667.0,5973.0,669148.0,161062.0,2771934.0,,,,7.675000000000001,7.675000000000001,1592402.0,510384.0
197,27,2006,8.0,7.9,7.9,7.4,164270.0,178251.0,165227.0,683759.0,154364.0,175692.0,188476.0,193928.0,781639.0,194049.0,194507.0,199155.0,164711.0,132462.0,385513.0,127563.0,125488.0,112445.0,86338.0,36880.0,19512.0,261387.0,6212.0,667163.0,159931.0,2779461.0,,,,7.800000000000001,7.800000000000001,1597860.0,514438.0
198,27,2007,7.4,7.0,6.9,6.5,163444.0,176499.0,164346.0,679569.0,157508.0,168915.0,188800.0,194249.0,782879.0,194157.0,193895.0,200578.0,165894.0,147375.0,395246.0,123484.0,124387.0,112682.0,87475.0,44004.0,17358.0,267875.0,6356.0,666993.0,161156.0,2792562.0,,,,6.95,6.95,1609823.0,515746.0
199,27,2008,6.2,6.3,6.5,7.0,162909.0,175076.0,161218.0,674815.0,159865.0,163913.0,189819.0,194123.0,780035.0,193009.0,193123.0,199780.0,167100.0,160983.0,406292.0,123211.0,122098.0,113513.0,88668.0,50257.0,15684.0,274516.0,6394.0,666861.0,161776.0,2802519.0,,,,6.5,6.5,1615833.0,519825.0
200,27,2009,8.0,8.6,8.6,9.0,164844.0,170873.0,161897.0,669196.0,160276.0,157988.0,189035.0,192784.0,776489.0,193490.0,192854.0,197361.0,167787.0,174235.0,418880.0,122726.0,121919.0,113183.0,89356.0,55010.0,15236.0,279865.0,7080.0,666218.0,162714.0,2810648.0,,,,8.55,8.55,1619920.0,524510.0
201,27,2010,8.7,8.6,8.5,8.3,166470.0,167936.0,161682.0,663528.0,160610.0,155497.0,185739.0,191300.0,772034.0,193150.0,192746.0,194838.0,168073.0,185744.0,429899.0,123502.0,120653.0,112645.0,90240.0,58482.0,14845.0,283878.0,7666.0,664539.0,162060.0,2813878.0,,,,8.524999999999999,8.524999999999999,1621306.0,528033.0
202,27,2011,8.2,8.0,8.2,8.3,168164.0,164932.0,159624.0,656055.0,157823.0,158141.0,180467.0,190065.0,767482.0,192819.0,192126.0,192472.0,166735.0,196700.0,442588.0,127121.0,118767.0,111328.0,91437.0,58998.0,19157.0,288026.0,7106.0,662023.0,162192.0,2816174.0,,,,8.175,8.175,1620237.0,533914.0
